postID,tm_stamp,typ,fol,react,comments,repost,edit,link,exact_date
7113424751527661569,1695972621,Videos,16213543,79,1,6,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-thinkmumbai-ibm-activity-7113424751527661569-s9-U?utm_source=share&utm_medium=member_desktop,29-09-2023
7113185785733906432,1695915647,Videos,16213549,516,7,0,no,https://www.linkedin.com/posts/ibm_watsonx-ai-activity-7113185785733906432-Xj5Y?utm_source=share&utm_medium=member_desktop,28-09-2023
7113084666064105472,1695891539,Videos,16213549,361,6,31,yes,https://www.linkedin.com/posts/ibm_ibm-ibmskillsbuild-ai-activity-7113084666064105472-2nhU?utm_source=share&utm_medium=member_desktop,28-09-2023
7113017812532559872,1695875599,Videos,16213549,270,14,13,yes,https://www.linkedin.com/posts/ibm_dyk-watsonx-ibmsoftwarelabs-activity-7113017812532559872-ysse?utm_source=share&utm_medium=member_desktop,28-09-2023
7112492067217428482,1695750252,Videos,16213549,332,17,15,no,https://www.linkedin.com/posts/ibm_ai-watsonx-activity-7112492067217428482-ZySM?utm_source=share&utm_medium=member_desktop,26-09-2023
7111990468082618368,1695630661,Videos,16213549,163,15,4,yes,https://www.linkedin.com/posts/ibm_ibmpartnerplus-ibmpartners-aiforbusiness-activity-7111990468082618368-SCCS?utm_source=share&utm_medium=member_desktop,25-09-2023
7110566633391230976,1695291193,Videos,16213549,228,3,31,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-watsonx-tennis-activity-7110566633391230976-xZcJ?utm_source=share&utm_medium=member_desktop,21-09-2023
7109764035696349184,1695099839,Videos,16213549,710,6,43,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-ibm-ibmpartners-activity-7109764035696349184-cOlK?utm_source=share&utm_medium=member_desktop,19-09-2023
7109448076750163968,1695024508,Videos,16213549,136,5,7,yes,https://www.linkedin.com/posts/ibm_cloudpak-instana-turbonomic-activity-7109448076750163968-dXJ9?utm_source=share&utm_medium=member_desktop,18-09-2023
7108497840900886529,1694797954,Videos,16213549,422,11,37,no,https://www.linkedin.com/posts/ibm_hispanicheritagemonth-activity-7108497840900886529-WPWE?utm_source=share&utm_medium=member_desktop,15-09-2023
7108253928948977664,1694739801,Videos,16213549,191,9,9,no,https://www.linkedin.com/posts/ibm_securetothecore-ibmapac-security-activity-7108253928948977664-ckIs?utm_source=share&utm_medium=member_desktop,15-09-2023
7108112964393570304,1694706193,Videos,16213552,640,12,81,no,https://www.linkedin.com/posts/ibm_ai-watsonx-activity-7108112964393570304-BrI6?utm_source=share&utm_medium=member_desktop,14-09-2023
7107966907139424256,1694671370,Videos,16213552,1473,29,16,no,https://www.linkedin.com/posts/ibm_meet-anusha-and-navya-2-besties-that-work-activity-7107966907139424256-jEE6?utm_source=share&utm_medium=member_desktop,14-09-2023
7107848172714000384,1694643061,Videos,16213552,1587,38,123,no,https://www.linkedin.com/posts/ibm_ibmtechxchange-ai-activity-7107848172714000384-9fvl?utm_source=share&utm_medium=member_desktop,14-09-2023
