postID,tm_stamp,typ,fol,react,comments,repost,edit,link,exact_date
7107848172714000384,1694643061,Videos,16216856,1587,38,123,no,https://www.linkedin.com/posts/ibm_ibmtechxchange-ai-activity-7107848172714000384-9fvl?utm_source=share&utm_medium=member_desktop,14-09-2023
7107725003030200320,1694613695,Videos,16216856,454,11,36,yes,https://www.linkedin.com/posts/ibm_watsonx-ai-activity-7107725003030200320-_yVW?utm_source=share&utm_medium=member_desktop,13-09-2023
7107324360624939009,1694518175,Videos,16216856,446,6,15,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-ai-ibm-activity-7107324360624939009-y0kH?utm_source=share&utm_medium=member_desktop,12-09-2023
7107244878396366849,1694499225,Videos,16216856,150,2,9,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-ibm-aiforbusiness-activity-7107244878396366849-Cq9A?utm_source=share&utm_medium=member_desktop,12-09-2023
7106951678137958400,1694429320,Videos,16216856,247,3,17,yes,https://www.linkedin.com/posts/ibm_ai-ibm-thinkmumbai-activity-7106951678137958400-TS2L?utm_source=share&utm_medium=member_desktop,11-09-2023
7106244978758078464,1694260830,Videos,16216856,1222,15,117,no,https://www.linkedin.com/posts/ibm_watsonx-ai-activity-7106244978758078464-8pve?utm_source=share&utm_medium=member_desktop,09-09-2023
7105975270808977408,1694196527,Videos,16216856,469,18,31,no,https://www.linkedin.com/posts/ibm_you-cant-achieve-what-you-cant-dream-activity-7105975270808977408-HEhD?utm_source=share&utm_medium=member_desktop,08-09-2023
7105848488608894976,1694166299,Videos,16216856,111,3,5,yes,https://www.linkedin.com/posts/ibm_ibm-ai-ai-activity-7105848488608894976-Avrv?utm_source=share&utm_medium=member_desktop,08-09-2023
7105500229411487744,1694083268,Videos,16216858,249,1,20,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-ibm-saniamirza-activity-7105500229411487744-4PVD?utm_source=share&utm_medium=member_desktop,07-09-2023
7105153091599044609,1694000504,Videos,16216858,462,3,28,yes,https://www.linkedin.com/posts/ibm_hybridcloud-ai-thinkmumbai-activity-7105153091599044609-_ar8?utm_source=share&utm_medium=member_desktop,06-09-2023
7104269716617138177,1693789891,Videos,16216858,301,1,35,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-ibmapac-ibmpartners-activity-7104269716617138177-Oyn1?utm_source=share&utm_medium=member_desktop,04-09-2023
7103240282673987584,1693544455,Videos,16216858,455,4,58,no,https://www.linkedin.com/posts/ibm_thinkmumbai-ibm-aiforbusiness-activity-7103240282673987584-ISY_?utm_source=share&utm_medium=member_desktop,01-09-2023
7103033390282543105,1693495128,Videos,16216858,1484,24,244,no,https://www.linkedin.com/posts/ibm_usopen-watsonx-ai-activity-7103033390282543105-OHl8?utm_source=share&utm_medium=member_desktop,31-08-2023
7102999087393775616,1693486949,Videos,16216858,648,14,58,no,https://www.linkedin.com/posts/ibm_every-day-ibmers-are-crafting-extraordinary-activity-7102999087393775616-yspk?utm_source=share&utm_medium=member_desktop,31-08-2023
7102654990917255170,1693404910,Videos,16216858,1577,25,216,no,https://www.linkedin.com/posts/ibm_ai-watsonx-activity-7102654990917255170-p4DT?utm_source=share&utm_medium=member_desktop,30-08-2023
7102274450288513024,1693314182,Videos,16216858,296,8,40,no,https://www.linkedin.com/posts/ibm_as-a-seller-what-if-the-coolest-thing-activity-7102274450288513024-jZJT?utm_source=share&utm_medium=member_desktop,29-08-2023
7102165763775463426,1693288269,Videos,16216858,137,2,5,yes,https://www.linkedin.com/posts/ibm_ai-ibmpartners-aiforbusiness-activity-7102165763775463426-z0xF?utm_source=share&utm_medium=member_desktop,29-08-2023
7101965190128177153,1693240449,Videos,16216858,2464,20,311,yes,https://www.linkedin.com/posts/ibm_watsonx-ai-activity-7101965190128177153--9FA?utm_source=share&utm_medium=member_desktop,28-08-2023
7101935647799607296,1693233406,Videos,16216864,1501,13,256,no,https://www.linkedin.com/posts/ibm_usopen-ai-activity-7101935647799607296-eFDZ?utm_source=share&utm_medium=member_desktop,28-08-2023
7101907981084098560,1693226809,Videos,16216864,151,2,17,yes,https://www.linkedin.com/posts/ibm_ai-watsonx-thinkmumbai-activity-7101907981084098560-qK2n?utm_source=share&utm_medium=member_desktop,28-08-2023
7100501244464570368,1692891417,Videos,16216864,1149,20,181,yes,https://www.linkedin.com/posts/ibm_usopen-watsonx-ai-activity-7100501244464570368-nt-l?utm_source=share&utm_medium=member_desktop,24-08-2023
7099752988474298368,1692713019,Videos,16216864,2064,45,415,yes,https://www.linkedin.com/posts/ibm_developer-ai-activity-7099752988474298368-xMg6?utm_source=share&utm_medium=member_desktop,22-08-2023
